timestamp,gesture_id,gesture_name,raw_scale_wrist_mcp,raw_scale_palm_width,scale_used,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
2025-10-25T13:54:07.832122,1,pinch,0.19644868371069532,0.10055679950408915,0.19644868371069532,0,0,-0.156924653,-0.224009076,-0.23535057,-0.566050096,-0.241454284,-0.906600762,-0.261099828,-1.216235389,-0.227795642,-1.021703882,-0.24923677,-1.255205012,-0.262852025,-1.39710977,-0.244026904,-1.397644683,-0.065246967,-0.997869146,-0.086487844,-1.230933516,-0.099898297,-0.840976958,-0.078484172,-0.750446772,0.083883973,-0.927574031,0.06472055,-1.072580406,0.030761603,-0.724317038,0.036969084269115285,-0.664512349,0.2351257425555151,-0.803259663,0.2125604773803939,-0.958671813,0.16005949280498555,-0.704805905,0.13720962833531447,-0.618273459
2025-10-25T13:54:08.039425,1,pinch,0.19528809935784228,0.10099186959747729,0.19528809935784228,0,0,-0.152325244,-0.227177429,-0.230105041,-0.561307307,-0.243269833,-0.893900433,-0.268795788,-1.188941261,-0.234466243,-1.013742981,-0.256551216,-1.245082002,-0.268355975,-1.389916991,-0.252958849,-1.373048124,-0.07170421,-0.99742594,-0.091044394,-1.233977557,-0.101772053,-0.847362637,-0.084682821,-0.738064619,0.078035567,-0.92647042,0.059008226465913485,-1.072004349,0.029337771650907424,-0.729348931,0.038321743,-0.663086685,0.23266212341933712,-0.791869254,0.20551181987585623,-0.942045792,0.1572687933006978,-0.698482343,0.14107689005427876,-0.621806809
2025-10-25T13:54:08.249792,1,pinch,0.177477578,0.09540723,0.177477578,0,0,-0.197815363,-0.194217138,-0.325223877,-0.569598196,-0.325206078,-0.935222336,-0.337907333,-1.243234415,-0.261722637,-1.035244177,-0.288851718,-1.324069196,-0.320439119,-1.38614092,-0.334274853,-1.367367954,-0.097228969,-0.99526204,-0.117391654,-1.262661099,-0.149574504,-0.901434827,-0.144279264,-0.818727048,0.062420832211897356,-0.916690842,0.036131023,-1.102468576,-0.005524285,-0.741903578,-0.002436543,-0.667505233,0.21989470510036233,-0.796434781,0.18724637616014733,-0.977565788,0.1390327205517692,-0.714195503,0.13378483407547695,-0.609813073
2025-10-25T13:54:08.465080,1,pinch,0.16744757738578833,0.087888964,0.16744757738578833,0,0,-0.204533566,-0.181649251,-0.350465076,-0.606776231,-0.385329937,-0.977016667,-0.418512175,-1.246094507,-0.254348392,-1.026725061,-0.282168092,-1.324665564,-0.346444507,-1.351003047,-0.402547723,-1.348341,-0.095818745,-0.995398799,-0.138932624,-1.248604915,-0.178354841,-0.907336067,-0.163066002,-0.797527737,0.058376021,-0.911162993,-0.001293203,-1.120022363,-0.036976416,-0.768749436,-0.016115378,-0.65578908,0.21089136782778858,-0.783732862,0.14167529583155314,-0.969691721,0.10131939523881567,-0.702951292,0.11957694116992826,-0.5801611
2025-10-25T13:54:08.730615,1,pinch,0.16472935563936064,0.08514013,0.16472935563936064,0,0,-0.224224411,-0.072337447,-0.42810906,-0.510106021,-0.488153023,-0.913075593,-0.555845067,-1.177314478,-0.301446975,-0.980359127,-0.365911824,-1.251233138,-0.467744693,-1.33756523,-0.556450414,-1.375485048,-0.14002352,-0.990148178,-0.23723921,-1.234553325,-0.246030323,-0.823105263,-0.195499875,-0.720106746,0.027182762,-0.936632419,-0.075822991,-1.129620263,-0.098745523,-0.719824516,-0.054939755,-0.623949782,0.1974620992624255,-0.845369619,0.088267179,-0.978180345,0.052295836,-0.672780335,0.0913377,-0.56754062
2025-10-25T13:54:08.942479,1,pinch,0.17670184252316654,0.089206774,0.17670184252316654,0,0,-0.202288701,-0.124222273,-0.39489723,-0.4787721,-0.484841118,-0.798648374,-0.561942987,-1.055421123,-0.308671257,-0.956734974,-0.38509866,-1.188901078,-0.476316596,-1.260627453,-0.550395087,-1.252208849,-0.154641913,-0.987970586,-0.264904128,-1.181682312,-0.252719035,-0.758662743,-0.196320878,-0.664911045,0.012330308241318868,-0.943363367,-0.098154705,-1.066063325,-0.093931825,-0.668404307,-0.042190676,-0.609145359,0.18358916189847047,-0.844723262,0.073940697,-0.935727508,0.043049823794662115,-0.640686581,0.074029074,-0.560915349
2025-10-25T13:54:09.154189,1,pinch,0.1814546530332484,0.09110859,0.1814546530332484,0,0,-0.192581956,-0.082740425,-0.383600992,-0.417293752,-0.475727307,-0.738056077,-0.575155455,-0.998264001,-0.316607517,-0.92736832,-0.389656564,-1.120472891,-0.486564924,-1.188300547,-0.563765331,-1.18565068,-0.157339088,-0.987544638,-0.26487188,-1.152445717,-0.249402827,-0.708629974,-0.190946606,-0.638885623,0.011661122237183158,-0.96202846,-0.096227581,-1.055378864,-0.092857024,-0.644282259,-0.040628664,-0.59545402,0.18318834677055043,-0.879309386,0.076664488,-0.942765928,0.044618738502628166,-0.634584804,0.073158925,-0.551566812
2025-10-25T13:54:09.358351,1,pinch,0.19102400231871447,0.090139781,0.19102400231871447,0,0,-0.18031135,-0.068160736,-0.361509948,-0.403254011,-0.432909212,-0.715582109,-0.529850538,-0.916858552,-0.26506927,-0.932360677,-0.352489716,-1.059323524,-0.450407218,-1.090734033,-0.535338313,-1.066397488,-0.111558074,-0.993757916,-0.224231177,-1.046400926,-0.218832798,-0.630762564,-0.167200912,-0.5847598,0.046206517,-0.952246469,-0.063153327,-0.939149136,-0.07761453,-0.571036541,-0.033983796,-0.544566043,0.19912532917676273,-0.84756079,0.093828389,-0.810778112,0.056373917,-0.545475602,0.086114145,-0.507838282
2025-10-25T13:54:09.569023,1,pinch,0.18049971069754633,0.087117853,0.18049971069754633,0,0,-0.184409471,-0.059834904,-0.364206593,-0.426003169,-0.424304517,-0.750921653,-0.51929466,-0.94201511,-0.265750954,-0.94218022,-0.342189328,-1.107708033,-0.442683581,-1.136299486,-0.530670414,-1.130013084,-0.108853446,-0.994057809,-0.219027773,-1.093546871,-0.221631228,-0.697916692,-0.167272035,-0.654203798,0.050884286,-0.953161362,-0.055604453,-0.990981478,-0.07721241,-0.619939493,-0.034054285,-0.579620271,0.20886029356505634,-0.85446813,0.10652011022527054,-0.855330995,0.061574834,-0.572580637,0.087089295,-0.507241293
2025-10-25T13:54:09.814377,1,pinch,0.1854819027898538,0.087870917,0.1854819027898538,0,0,-0.181216121,-0.096909256,-0.331568484,-0.4394165,-0.37801162,-0.746643671,-0.457728962,-0.951332495,-0.270605782,-0.950459065,-0.319578908,-1.082333149,-0.38641782,-1.123563985,-0.455115742,-1.148273566,-0.114069677,-0.993472752,-0.183253802,-1.081613968,-0.184058463,-0.685434493,-0.159867221,-0.65875825,0.043434013,-0.9641669,-0.018069521,-0.975450469,-0.034516545,-0.59650597,-0.017778057,-0.574068978,0.19832769700290193,-0.883119168,0.14319717968981013,-0.868247724,0.10508054820690882,-0.581260474,0.11076491172471482,-0.532438382
2025-10-25T13:54:10.024463,1,pinch,0.19352533218582288,0.092309345,0.19352533218582288,0,0,-0.163866062,-0.128269345,-0.282800108,-0.39505592,-0.319135702,-0.66879238,-0.362102408,-0.912739658,-0.268682278,-0.952761941,-0.275006627,-1.066792107,-0.327547943,-1.140258536,-0.372562193,-1.135587499,-0.103654155,-0.9946134,-0.141773343,-1.08534043,-0.141743467,-0.699221265,-0.12440094,-0.623143662,0.046817862784818906,-0.965522441,0.016460432334084573,-0.955222197,-0.001584937,-0.615104711,0.005327373,-0.575190534,0.20047145879166312,-0.866664677,0.1636119666126738,-0.844448453,0.13018383579574638,-0.572984064,0.12114205538949457,-0.524421724
