timestamp,gesture_id,gesture_name,raw_scale_wrist_mcp,raw_scale_palm_width,scale_used,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
2025-10-25T13:58:24.867964,2,fist,0.23555374770734758,0.11063094638908347,0.23555374770734758,0.0,0.0,-0.27097983661055924,-0.1716320765307276,-0.42292611915701045,-0.5374697220860233,-0.3943077414813457,-0.8471254117324288,-0.29318515513564625,-0.9974747555044444,-0.3598089549672861,-0.8999835537811386,-0.4264610953381015,-1.2790152385658151,-0.37416419718127875,-0.9814470419183028,-0.3247145110494836,-0.7209634529440891,-0.2107060888379373,-0.9775494586600819,-0.2638185366176417,-1.3721236518177833,-0.2226007649542256,-0.9656750257860619,-0.19662843208354788,-0.717265645183003,-0.06137649839518423,-0.9982891664449485,-0.10766570832785066,-1.3673112005293022,-0.0929453286314447,-0.9630036769282395,-0.06827893792759668,-0.7180982750415484,0.10408670309482618,-0.9733621439968969,0.041488778069282146,-1.2585685517127814,0.03027984178483041,-0.9822810634997542,0.04254446315357076,-0.8032230065834519
2025-10-25T13:58:26.966874,2,fist,0.23567970027689653,0.11355037685228206,0.23567970027689653,0.0,0.0,-0.25056668247528974,-0.1054119397291057,-0.4480103542500143,-0.4522161693518248,-0.37518500923246495,-0.8237985426176456,-0.17016783541090832,-0.8556699211471263,-0.40229266357326826,-0.897459739644304,-0.47964703666317016,-1.2214268737842577,-0.42553541915364657,-0.8671361415371374,-0.3801186857812394,-0.7357877519011721,-0.24646202949258472,-0.9691524482858186,-0.32400001182866306,-1.3006542635093978,-0.2845242768060232,-0.8957019213721974,-0.24378578563164913,-0.7950783640983009,-0.09097787566983744,-0.9880189305936937,-0.15469483638842674,-1.3206795578916262,-0.13518293976065868,-0.923118625986868,-0.09589536627955503,-0.7908040116607964,0.07570441892729142,-0.9578717339317172,-0.008015327602025286,-1.214528375977157,-0.016743848143744237,-0.9411624073611177,0.02151086010129242,-0.8014805352585403
2025-10-25T13:58:29.413940,2,fist,0.24931587444728406,0.11375356363308392,0.24931587444728406,0.0,0.0,-0.2670737261838405,-0.09000756306695805,-0.5040993481310462,-0.3507281686010497,-0.5473366207279333,-0.7368886000205432,-0.37745053108414134,-0.7865136588235205,-0.3993660958031083,-0.8866935305578287,-0.47646492290697495,-1.2217742647084235,-0.42680065616441176,-0.8565707160704583,-0.3789430625892359,-0.6801915286511394,-0.2558487799677267,-0.9667168157164878,-0.3343877816329725,-1.289120953595077,-0.2858311391837142,-0.8721158273615058,-0.23370250999448844,-0.7262830914353281,-0.10724399489825716,-0.9856641720578316,-0.17714003661280978,-1.3167702013328941,-0.15024339005680223,-0.9171215214774037,-0.10421255176441147,-0.7379333481668292,0.052632355583785186,-0.9489282452481527,-0.028654309798912373,-1.2113302498011984,-0.03730372471526909,-0.9322370189426213,-0.003245413291952305,-0.7765366726356934
2025-10-25T13:58:32.022638,2,fist,0.2483147236489118,0.11840921639544388,0.2483147236489118,0.0,0.0,-0.19498972591245126,-0.14491351131803043,-0.3557828645726409,-0.3666951726159014,-0.33854438951853305,-0.6260257736028959,-0.15688078062149485,-0.6347998347961231,-0.2320398693561359,-0.9745349263240398,-0.2289935637012445,-1.1341265613237175,-0.2094005687378442,-0.7841749081035528,-0.21290438432719494,-0.7428811559865701,-0.06365461017285426,-0.9979719888873344,-0.06597480483522764,-1.188160500891572,-0.07418237943594488,-0.7835193678984068,-0.07945934606719011,-0.7795138756233163,0.08510692935048422,-0.9312573909681595,0.10847282103467745,-1.1062434191376407,0.06708161402084771,-0.7710362597443898,0.051123254643797286,-0.7203172268894853,0.21332588875789302,-0.8041337189851672,0.23846733185089816,-0.9478626492294533,0.1826347973518243,-0.7263949559243802,0.1532375037142423,-0.6609338296094793
2025-10-25T13:58:33.720471,2,fist,0.23347008099122818,0.10955235261458636,0.23347008099122818,0.0,0.0,-0.2278728665156183,-0.10388570021365465,-0.39885927586122405,-0.4211445683706489,-0.2964252049473665,-0.7550836426358992,-0.09985631835669057,-0.8134193037665692,-0.2746339157258607,-0.9792443361241345,-0.22925352273322344,-1.3003454520760542,-0.22290832494617502,-0.9510892122990334,-0.23726531145749938,-0.7714576177654169,-0.10773330928457309,-0.9941798298449805,-0.07779185935840266,-1.3221805250515022,-0.07931675943010301,-0.9036785551476489,-0.10812698012176745,-0.7836689450347178,0.03835686614305613,-0.9609170694411966,0.07894606549002116,-1.2737488001223234,0.061527535087883056,-0.8757575403742387,0.024341980099851397,-0.7287452254758273,0.17927494203065905,-0.8602976628015138,0.2001961727481711,-1.112293080049559,0.1772384230499201,-0.8404398794720258,0.14585198159422952,-0.7113935833741724
2025-10-25T13:58:36.326621,2,fist,0.28047320880130944,0.11183984163776597,0.28047320880130944,0.0,0.0,-0.2238904802301535,-0.12162761666796658,-0.41612733953890857,-0.37477497844234303,-0.4915215603510468,-0.6129043602285802,-0.36097343188166886,-0.6166125270482588,-0.23466624427156682,-0.9605706607083795,-0.38522878290258766,-0.9339178265092726,-0.3402175583677503,-0.6428931419692026,-0.2851900968826528,-0.6238454606093659,-0.09880163867869189,-0.9951071480973319,-0.25903380298810086,-0.8947333265925764,-0.22339510875576124,-0.5620313461707218,-0.16405615157247821,-0.5683914823721855,0.02455435902798439,-0.9285851982780734,-0.12081071064155564,-0.8507991259239854,-0.11230162705740014,-0.5371837170291975,-0.05143447756508461,-0.5361239068435286,0.13527827788037028,-0.8117557356851084,-0.0030223822860604285,-0.7568179553506731,-0.020226499707521686,-0.5438894019296582,0.025058443599952844,-0.5207072495126351
2025-10-25T13:58:49.636310,3,open_palm,0.30771785630922444,0.1199833077914991,0.30771785630922444,0.0,0.0,-0.2041171134752642,-0.17050646089411356,-0.3505702247446964,-0.4524944512174309,-0.45437216944081543,-0.6888180931350678,-0.5442165507223854,-0.875305691023233,-0.16329950175057464,-0.9701151590821924,-0.21357776062469114,-1.322461022670892,-0.24345408995139273,-1.5261010554793317,-0.2627558091100286,-1.7110672444768869,-0.038239477873519015,-0.9992686036957033,-0.055052164726554484,-1.3898318634705413,-0.06450215843031541,-1.6275267006948977,-0.0719758411135284,-1.8211299286423923,0.07901021443727821,-0.9392881550040599,0.08933998905403814,-1.3102496558505052,0.09336621671973545,-1.5272760336867848,0.09237718956390699,-1.726912501613944,0.19344952778138622,-0.8127538879458429,0.25269469502306385,-1.0847735460089958,0.28371036193899046,-1.260071248817131,0.30762269868285647,-1.439621807135131
2025-10-25T13:58:49.839772,3,open_palm,0.3060156124000834,0.11855650939831726,0.3060156124000834,0.0,0.0,-0.2070012395727402,-0.16686501312330831,-0.35573567853756827,-0.44618578701099976,-0.4591152447396543,-0.6855929639695114,-0.5473534714703191,-0.8760567062395384,-0.16703992240518614,-0.968375110739442,-0.21845799231222074,-1.3196633604487729,-0.2504510035536927,-1.5236766313815946,-0.2716191169670556,-1.7099151847906697,-0.04053220703969647,-0.9991782324452886,-0.057835370697712364,-1.38759175633912,-0.06975023772558563,-1.625006369874903,-0.07939498484222722,-1.8215260051711042,0.077121748507265,-0.9430387805864517,0.08869731490147326,-1.3116986578876293,0.08939597814656874,-1.5266376234785954,0.08415610119659415,-1.7225897774911092,0.1919321621765713,-0.822659122934147,0.251963053392465,-1.0958641100270927,0.2826019785230075,-1.272112869779608,0.3050637973375202,-1.4511623205834832
2025-10-25T13:58:50.048284,3,open_palm,0.3022378954527948,0.11953690040257212,0.3022378954527948,0.0,0.0,-0.20211368979058966,-0.17009529682019275,-0.3452831739064339,-0.4579056565000085,-0.4409188849701288,-0.7029930088407982,-0.5296843555997793,-0.8867881610581893,-0.1573323909967851,-0.9699889282309568,-0.20172814223917718,-1.323042019261739,-0.22818478991804725,-1.527779996145242,-0.2438528113321748,-1.7150436958481794,-0.029750071775334792,-0.9995573686534267,-0.04359152468757873,-1.3911273503088994,-0.052293066688076546,-1.6332654117896515,-0.05842632952640309,-1.8374123472350046,0.08857062613819494,-0.9385304173569589,0.10970849250678633,-1.3093429527086355,0.11841713410413879,-1.532005439539904,0.12092585553714046,-1.7387929319876294,0.20429504092418227,-0.8098308976860192,0.2708295044806483,-1.08641856963784,0.3070082612078727,-1.268094886616164,0.3339427511972658,-1.4540372724600406
2025-10-25T13:58:50.255108,3,open_palm,0.3006123784590778,0.1172946766634712,0.3006123784590778,0.0,0.0,-0.19902967770109037,-0.17454162406180238,-0.3360948878948251,-0.464542366878847,-0.4265471601591535,-0.710719439276612,-0.5065930406693332,-0.8986854355988108,-0.14227058712235427,-0.9723920897930127,-0.18383369675379285,-1.3247330358154183,-0.20842326842863693,-1.53003918503121,-0.22290287308205936,-1.716385750581135,-0.016162781614038422,-0.999869373713635,-0.02889913125064667,-1.3947125703350793,-0.0372571190490735,-1.6377925495387318,-0.04332777860887789,-1.8406686107784003,0.09972402152146637,-0.9379459496308108,0.12331486986604506,-1.3090427492770247,0.13238487185525669,-1.5370923091733977,0.1357700621307422,-1.7474732696412196,0.2117231994164484,-0.8082782714459843,0.27885616425356924,-1.082929368320505,0.31520755207916606,-1.2675589506108642,0.34212390919785846,-1.456389436454595
2025-10-25T13:58:50.460298,3,open_palm,0.3027623695663484,0.1142441591420778,0.3027623695663484,0.0,0.0,-0.1971847805981645,-0.16964452394666238,-0.3364730280554289,-0.45846649595877054,-0.4278413943093721,-0.698870015022628,-0.5065311746027218,-0.8818221226495482,-0.1425149368548534,-0.9698745192348953,-0.18629022510254664,-1.3150036977553998,-0.2131134834144503,-1.5160268409639848,-0.2292676016889569,-1.6985910174464298,-0.020920326347455324,-0.9997811460242265,-0.03852734076315821,-1.3908738161270309,-0.048371991770835725,-1.6309241514947765,-0.05527344531091377,-1.8287082025338355,0.09219393806533975,-0.9410492960368365,0.11219429372609994,-1.3090885598884103,0.12038760424158854,-1.5351174631466329,0.12357806967034553,-1.7442637329310944,0.20165981883468645,-0.8151853758115547,0.26223712253854986,-1.0898811811955604,0.2949335855361321,-1.2761818403760858,0.3195347789773471,-1.4676219720040462
2025-10-25T13:58:50.672870,3,open_palm,0.3022555178747757,0.11046907619176646,0.3022555178747757,0.0,0.0,-0.19607647443494583,-0.17725161050885235,-0.33570083783754495,-0.4618107233425415,-0.4255308419958658,-0.6951005230792249,-0.5046956056041518,-0.8745769386374083,-0.14725322425514467,-0.9702216666112847,-0.19192621321634803,-1.3193602717309216,-0.22021271038715887,-1.5217145930676095,-0.2385512802827923,-1.708038071958566,-0.02956080050610395,-0.9995629840452468,-0.049633345831516434,-1.3967037005195284,-0.06293346784464614,-1.6412074484866017,-0.07343335659235302,-1.8452099634593742,0.07993739135011184,-0.9432504902771197,0.0923516930936444,-1.315434620772135,0.09609099050061252,-1.548307244912128,0.09498667315650212,-1.761408841801556,0.18646792754355662,-0.8211995626103061,0.23586502834324374,-1.1016608692992427,0.2606131744238094,-1.2927494775300357,0.2780231317527614,-1.486401285196319
2025-10-25T13:58:50.924701,3,open_palm,0.29966658569036625,0.11337972096600678,0.29966658569036625,0.0,0.0,-0.19120982937793507,-0.1814926121274749,-0.325406242547276,-0.469222410395891,-0.4122604106661777,-0.7082360397149537,-0.4939945118949021,-0.8949074946301273,-0.14330001402774173,-0.976752981654493,-0.18778113590424955,-1.3345225660285411,-0.21664935058636442,-1.5418409693914727,-0.23645434176099847,-1.7322546886853827,-0.0244911507198267,-0.9997000467822429,-0.04782170122971286,-1.401357126412993,-0.06492777479531808,-1.6440395253759894,-0.07923766708391487,-1.8512455484272472,0.08706828742070136,-0.937508185592363,0.09670793242062568,-1.3154590860077475,0.09764039065270816,-1.552286868538954,0.09389802682236861,-1.7711080432371162,0.19578997351406205,-0.8089170636854616,0.241171729109612,-1.0919933225345515,0.2631191067214816,-1.2840866799557695,0.2772517762530849,-1.478715655453478
2025-10-25T13:58:51.131148,3,open_palm,0.29527762165500754,0.11793766605806097,0.29527762165500754,0.0,0.0,-0.2006680974507119,-0.1892147813444809,-0.3346030011864989,-0.47998516523826346,-0.4174112901290399,-0.7246689667070191,-0.49886267833547193,-0.9163522900184556,-0.15032752423235562,-0.9831971121337181,-0.194557199506019,-1.3551123603172737,-0.2243076821435089,-1.5700417428848747,-0.24614385249884724,-1.767860591021368,-0.026702401543285084,-0.9996434273038667,-0.05151458908881294,-1.4088412491122377,-0.07146740867534787,-1.6548573244367384,-0.08926295391395121,-1.8687057484441099,0.08876940700830016,-0.9309649118998787,0.09623074617949841,-1.3131639012320613,0.09484376835179766,-1.5550304481451036,0.08876274563902144,-1.780506090368816,0.20277894407336755,-0.7965251571166344,0.24631967227587057,-1.0794811492674463,0.2649036814054649,-1.272731610166622,0.27583478653217886,-1.4696753966115006
2025-10-25T13:58:51.338132,3,open_palm,0.2920447907152903,0.12035972015481163,0.2920447907152903,0.0,0.0,-0.20041600373659432,-0.19206140810109384,-0.3371987047830975,-0.4833962707780711,-0.42730526885040626,-0.7275537411471429,-0.5104791614984728,-0.926542106030181,-0.15100867831732986,-0.9834492806205151,-0.19632309886608434,-1.357306771387775,-0.2290816448943554,-1.578764273749829,-0.2537756131299999,-1.7847905206066494,-0.024196590696528516,-0.9997072196391624,-0.047960705806111247,-1.4052535987890196,-0.06950039834744384,-1.6508136044263741,-0.0897498074245616,-1.8704762004413804,0.09486175458182018,-0.9280942423391582,0.09842013677077709,-1.3069964312283304,0.09101682415120596,-1.5460622618119704,0.07814113403622322,-1.7731916437393933,0.21182976717423274,-0.7880076645576487,0.2573919580686938,-1.0637427919761957,0.27532857179363146,-1.2539126551316484,0.2848352791272485,-1.448836280142288
2025-10-25T13:58:51.546571,3,open_palm,0.28310802035482807,0.11950708527965487,0.28310802035482807,0.0,0.0,-0.20469583674371053,-0.18776889193553986,-0.34738249268410637,-0.481088071600821,-0.449567876678769,-0.7345071670328994,-0.5367104093127955,-0.946253669265992,-0.14957331329527915,-0.9829908597834378,-0.19911829695020491,-1.3673040262656118,-0.23639151405357345,-1.6001450484319104,-0.26404699097700374,-1.8160992330424417,-0.01840343909217545,-0.9998306423737875,-0.039449325034278754,-1.406620923679095,-0.06097481371115504,-1.6572603022950154,-0.0826234663914739,-1.8851406573688116,0.10523216668837082,-0.9275013707657749,0.11092718599285242,-1.3089109195496953,0.10475509039469409,-1.5534714703512609,0.09324904603206104,-1.78955381117568,0.2241513280157194,-0.7867263885882143,0.2768634161215626,-1.0710954401332433,0.3005822767435069,-1.2653611806161897,0.31620957814441086,-1.4658903896502757
